customer_id,segment,txn_year,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C02352,Budget Shopper,2024,657,2,371.63,1,2,3,6,At Risk
C02366,Budget Shopper,2024,239,3,325.62,1,2,3,6,At Risk
C02373,Budget Shopper,2024,352,3,222.95,1,2,3,6,At Risk
C02399,Regular,2024,496,4,138.57,1,3,2,6,At Risk
C02405,Budget Shopper,2024,332,4,146.44,1,3,2,6,At Risk
C02406,Regular,2024,466,4,159.22,1,3,2,6,At Risk
C02426,Budget Shopper,2024,345,7,195.87,1,3,2,6,At Risk
C02434,Premium,2024,131,2,176.44,2,2,2,6,Inactive
C02441,Budget Shopper,2024,137,2,59.14,2,2,2,6,Inactive
C02464,Budget Shopper,2024,197,5,161.28,1,3,2,6,At Risk
C02475,Budget Shopper,2024,120,2,154.11,2,2,2,6,Inactive
C02477,Budget Shopper,2024,99,3,96.78,2,2,2,6,Inactive
C02482,Budget Shopper,2024,393,4,161.2,1,3,2,6,At Risk
C02512,Budget Shopper,2024,39,1,41.11,4,1,1,6,Promising
C02513,Budget Shopper,2024,186,3,224.37,1,2,3,6,At Risk
C02514,Budget Shopper,2024,72,1,198.87,3,1,2,6,Promising
C02516,Budget Shopper,2024,265,2,252.14,1,2,3,6,At Risk
C02519,Budget Shopper,2024,70,2,41.53,3,2,1,6,Potential Loyalist
C02520,Budget Shopper,2024,122,2,66.74,2,2,2,6,Inactive
C02546,Occasional Visitor,2024,245,2,290.69,1,2,3,6,At Risk
C02621,Occasional Visitor,2024,114,2,58.99,2,2,2,6,Inactive
C02630,Budget Shopper,2024,376,3,303.11,1,2,3,6,At Risk
C02661,Regular,2024,310,7,165.56,1,3,2,6,At Risk
C02663,Budget Shopper,2024,226,2,370.49,1,2,3,6,At Risk
C02686,Budget Shopper,2024,173,2,98.75,2,2,2,6,Inactive
C02695,Budget Shopper,2024,450,2,239.93,1,2,3,6,At Risk
C02710,Occasional Visitor,2024,145,2,100.79,2,2,2,6,Inactive
C02716,Regular,2024,542,2,323.51,1,2,3,6,At Risk
C02730,Budget Shopper,2024,384,2,202.52,1,2,3,6,At Risk
C02734,Budget Shopper,2024,494,3,239.15,1,2,3,6,At Risk
C02746,Budget Shopper,2024,122,2,88.98,2,2,2,6,Inactive
C02775,Regular,2024,266,4,66.07,1,3,2,6,At Risk
C02797,Regular,2024,148,3,75.24,2,2,2,6,Inactive
C02810,Budget Shopper,2024,40,1,3.47,4,1,1,6,Promising
C02813,Budget Shopper,2024,116,3,199.43,2,2,2,6,Inactive
C02816,Budget Shopper,2024,458,5,120.55,1,3,2,6,At Risk
C02839,Budget Shopper,2024,387,3,336,1,2,3,6,At Risk
C02847,Budget Shopper,2024,202,4,145.07,1,3,2,6,At Risk
C02875,Budget Shopper,2024,609,3,307.01,1,2,3,6,At Risk
C02876,Budget Shopper,2024,152,2,118.38,2,2,2,6,Inactive
C02878,Regular,2024,116,3,125.09,2,2,2,6,Inactive
C02886,Budget Shopper,2024,247,3,445.42,1,2,3,6,At Risk
C02900,Regular,2024,217,4,114.37,1,3,2,6,At Risk
C02907,Budget Shopper,2024,271,3,285.65,1,2,3,6,At Risk
C02911,Budget Shopper,2024,277,4,121.51,1,3,2,6,At Risk
C02919,Premium,2024,145,2,70.29,2,2,2,6,Inactive
C02945,Regular,2024,177,3,143.29,2,2,2,6,Inactive
C02946,Regular,2024,342,5,147.12,1,3,2,6,At Risk
C02950,Budget Shopper,2024,137,2,130.35,2,2,2,6,Inactive
C02974,Regular,2024,318,6,185.36,1,3,2,6,At Risk
C02982,Budget Shopper,2024,532,2,225.22,1,2,3,6,At Risk
C02985,Budget Shopper,2024,141,2,128.16,2,2,2,6,Inactive
C02988,Budget Shopper,2024,299,2,376.58,1,2,3,6,At Risk
C03006,Regular,2024,300,4,164.12,1,3,2,6,At Risk
C03010,Budget Shopper,2024,154,3,100.49,2,2,2,6,Inactive
C03019,Budget Shopper,2024,123,2,82.48,2,2,2,6,Inactive
C03046,Regular,2024,186,5,148.44,1,3,2,6,At Risk
C03064,Regular,2024,385,3,350.38,1,2,3,6,At Risk
C03076,Regular,2024,228,5,133.47,1,3,2,6,At Risk
C03095,Budget Shopper,2024,184,4,169.73,1,3,2,6,At Risk
C03106,Regular,2024,569,5,175.63,1,3,2,6,At Risk
C03107,Regular,2024,548,4,116.35,1,3,2,6,At Risk
C03111,Budget Shopper,2024,150,2,70.97,2,2,2,6,Inactive
C03132,Budget Shopper,2024,136,3,173.42,2,2,2,6,Inactive
C03140,Regular,2024,259,4,129.04,1,3,2,6,At Risk
C03160,Occasional Visitor,2024,101,3,133.41,2,2,2,6,Inactive
C03162,Budget Shopper,2024,297,5,170.64,1,3,2,6,At Risk
C03167,Budget Shopper,2024,325,4,196.21,1,3,2,6,At Risk
C03168,Budget Shopper,2024,97,3,124.28,2,2,2,6,Inactive
C03177,Regular,2024,166,2,159.99,2,2,2,6,Inactive
C03200,Premium,2024,166,3,151.99,2,2,2,6,Inactive
C03217,Budget Shopper,2024,305,3,393.34,1,2,3,6,At Risk
C03229,Regular,2024,151,2,120.15,2,2,2,6,Inactive
C03230,Regular,2024,184,3,223.12,1,2,3,6,At Risk
C03256,Budget Shopper,2024,178,2,78.6,2,2,2,6,Inactive
C03268,Occasional Visitor,2024,169,2,181.44,2,2,2,6,Inactive
C03269,Budget Shopper,2024,180,2,66.9,2,2,2,6,Inactive
C03270,Occasional Visitor,2024,441,2,320.24,1,2,3,6,At Risk
C03282,Budget Shopper,2024,397,2,411.91,1,2,3,6,At Risk
C03286,Regular,2024,107,3,122.62,2,2,2,6,Inactive
C03331,Budget Shopper,2024,224,4,155.38,1,3,2,6,At Risk
C03352,Budget Shopper,2024,177,2,70.33,2,2,2,6,Inactive
C03363,Regular,2024,134,3,57,2,2,2,6,Inactive
C03386,Regular,2024,299,4,100.72,1,3,2,6,At Risk
C03400,Budget Shopper,2024,259,3,467.04,1,2,3,6,At Risk
C03426,Budget Shopper,2024,344,3,363.28,1,2,3,6,At Risk
C03472,Regular,2024,208,5,157.52,1,3,2,6,At Risk
C03480,Regular,2024,363,5,188.89,1,3,2,6,At Risk
C03498,Regular,2024,235,3,221.83,1,2,3,6,At Risk
C03502,Budget Shopper,2024,211,2,256.82,1,2,3,6,At Risk
C03510,Occasional Visitor,2024,230,2,339.44,1,2,3,6,At Risk
C03522,Budget Shopper,2024,97,3,93.35,2,2,2,6,Inactive
C03524,Regular,2024,466,4,156.12,1,3,2,6,At Risk
C03530,Budget Shopper,2024,389,3,416.53,1,2,3,6,At Risk
C03536,Budget Shopper,2024,474,3,447.17,1,2,3,6,At Risk
C03538,Budget Shopper,2024,374,3,280.89,1,2,3,6,At Risk
C03600,Budget Shopper,2024,244,4,197.5,1,3,2,6,At Risk
C03607,Budget Shopper,2024,186,5,192.74,1,3,2,6,At Risk
C03637,Budget Shopper,2024,166,3,52.09,2,2,2,6,Inactive
C03653,Budget Shopper,2024,294,3,363.7,1,2,3,6,At Risk
C03689,Regular,2024,232,3,208.48,1,2,3,6,At Risk
C03748,Regular,2024,206,7,176.97,1,3,2,6,At Risk
C03759,Budget Shopper,2024,178,3,188.94,2,2,2,6,Inactive
C03762,Budget Shopper,2024,96,2,162.11,2,2,2,6,Inactive
C03763,Budget Shopper,2024,110,3,165.01,2,2,2,6,Inactive
C03784,Regular,2024,268,4,107.73,1,3,2,6,At Risk
C03786,Occasional Visitor,2024,216,3,243.01,1,2,3,6,At Risk
C03792,Budget Shopper,2024,199,3,285.05,1,2,3,6,At Risk
C03794,Regular,2024,103,2,79.97,2,2,2,6,Inactive
C03800,Budget Shopper,2024,341,4,141.96,1,3,2,6,At Risk
C03802,Regular,2024,337,5,144.85,1,3,2,6,At Risk
C03803,Budget Shopper,2024,423,2,360.84,1,2,3,6,At Risk
C03813,Budget Shopper,2024,307,4,106.85,1,3,2,6,At Risk
C03821,Regular,2024,486,3,386.24,1,2,3,6,At Risk
C03861,Budget Shopper,2024,160,2,111.07,2,2,2,6,Inactive
C03889,Budget Shopper,2024,147,3,95.49,2,2,2,6,Inactive
C03919,Regular,2024,340,5,138.22,1,3,2,6,At Risk
C03924,Budget Shopper,2024,139,3,193.41,2,2,2,6,Inactive
C03933,Budget Shopper,2024,454,4,110.86,1,3,2,6,At Risk
C03934,Regular,2024,689,3,336.8,1,2,3,6,At Risk
C03939,Budget Shopper,2024,119,2,58.65,2,2,2,6,Inactive
C03951,Occasional Visitor,2024,121,2,59.23,2,2,2,6,Inactive
C03971,Budget Shopper,2024,145,2,131.35,2,2,2,6,Inactive
C03974,Budget Shopper,2024,99,3,178.58,2,2,2,6,Inactive
C03981,Regular,2024,539,4,72.95,1,3,2,6,At Risk
C03985,Budget Shopper,2024,133,2,51.9,2,2,2,6,Inactive
C03990,Occasional Visitor,2024,609,1,503.13,1,1,4,6,At Risk
C03994,Budget Shopper,2024,408,4,165.05,1,3,2,6,At Risk
C03999,Budget Shopper,2024,126,3,180.65,2,2,2,6,Inactive
C04006,Regular,2024,247,4,113.57,1,3,2,6,At Risk
C04030,Regular,2024,140,3,175.52,2,2,2,6,Inactive
C04034,Budget Shopper,2024,178,2,56.38,2,2,2,6,Inactive
C04045,Budget Shopper,2024,100,3,118.63,2,2,2,6,Inactive
C04052,Regular,2024,421,5,199.91,1,3,2,6,At Risk
C04060,Occasional Visitor,2024,122,2,161.04,2,2,2,6,Inactive
C04066,Budget Shopper,2024,305,3,316.48,1,2,3,6,At Risk
C04095,Regular,2024,316,4,117.63,1,3,2,6,At Risk
C04100,Budget Shopper,2024,399,3,253.22,1,2,3,6,At Risk
C04109,Regular,2024,295,6,138.88,1,3,2,6,At Risk
C04125,Budget Shopper,2024,282,4,158.84,1,3,2,6,At Risk
C04140,Regular,2024,261,4,104.05,1,3,2,6,At Risk
C04150,Budget Shopper,2024,220,3,268.39,1,2,3,6,At Risk
C04159,Budget Shopper,2024,211,5,186.9,1,3,2,6,At Risk
C04198,Budget Shopper,2024,144,3,102.75,2,2,2,6,Inactive
C04202,Budget Shopper,2024,425,2,216.09,1,2,3,6,At Risk
C04207,Budget Shopper,2024,388,2,230.75,1,2,3,6,At Risk
C04218,Occasional Visitor,2024,248,3,243.86,1,2,3,6,At Risk
C04227,Budget Shopper,2024,476,3,266.91,1,2,3,6,At Risk
C04229,Budget Shopper,2024,52,1,13.72,4,1,1,6,Promising
C04230,Occasional Visitor,2024,228,3,257.91,1,2,3,6,At Risk
C04234,Budget Shopper,2024,145,3,161.38,2,2,2,6,Inactive
C04245,Budget Shopper,2024,387,3,294.92,1,2,3,6,At Risk
C04255,Budget Shopper,2024,179,2,102.83,2,2,2,6,Inactive
C04259,Budget Shopper,2024,79,2,24.15,3,2,1,6,Potential Loyalist
C04260,Occasional Visitor,2024,184,1,692.72,1,1,4,6,At Risk
C04274,Budget Shopper,2024,315,2,299.18,1,2,3,6,At Risk
C04283,Budget Shopper,2024,246,4,196.7,1,3,2,6,At Risk
C04285,Budget Shopper,2024,155,3,135.04,2,2,2,6,Inactive
C04291,Budget Shopper,2024,540,4,169.5,1,3,2,6,At Risk
C04332,Budget Shopper,2024,249,3,204.71,1,2,3,6,At Risk
C04339,Premium,2024,219,3,429.59,1,2,3,6,At Risk
C04353,Budget Shopper,2024,114,2,180.8,2,2,2,6,Inactive
C04377,Budget Shopper,2024,390,3,272.62,1,2,3,6,At Risk
C04392,Regular,2024,350,2,476.98,1,2,3,6,At Risk
C04426,Budget Shopper,2024,430,3,388.5,1,2,3,6,At Risk
C04457,Regular,2024,434,3,260.98,1,2,3,6,At Risk
C04463,Occasional Visitor,2024,87,2,46.96,3,2,1,6,Potential Loyalist
C04464,Budget Shopper,2024,179,2,58.36,2,2,2,6,Inactive
C04465,Budget Shopper,2024,153,2,83.8,2,2,2,6,Inactive
C04474,Regular,2024,352,3,357.39,1,2,3,6,At Risk
C04507,Budget Shopper,2024,110,3,116.84,2,2,2,6,Inactive
C04531,Regular,2024,257,4,127.94,1,3,2,6,At Risk
C04541,Budget Shopper,2024,160,3,68.02,2,2,2,6,Inactive
C04545,Budget Shopper,2024,92,2,55.47,2,2,2,6,Inactive
C04552,Budget Shopper,2024,125,3,154.19,2,2,2,6,Inactive
C04562,Budget Shopper,2024,107,3,101.54,2,2,2,6,Inactive
C04564,Budget Shopper,2024,133,2,59.25,2,2,2,6,Inactive
C04591,Regular,2024,224,4,112.44,1,3,2,6,At Risk
C04597,Budget Shopper,2024,176,2,152.19,2,2,2,6,Inactive
C04599,Regular,2024,130,3,72.88,2,2,2,6,Inactive
C04608,Budget Shopper,2024,436,2,228.99,1,2,3,6,At Risk
C04614,Regular,2024,283,3,202.69,1,2,3,6,At Risk
C04644,Budget Shopper,2024,183,4,100.97,1,3,2,6,At Risk
C04645,Occasional Visitor,2024,217,2,424.09,1,2,3,6,At Risk
C04674,Premium,2024,499,5,150.88,1,3,2,6,At Risk
C04691,Budget Shopper,2024,152,3,180.8,2,2,2,6,Inactive
C04705,Budget Shopper,2024,121,3,113.8,2,2,2,6,Inactive
C04706,Budget Shopper,2024,338,4,145.12,1,3,2,6,At Risk
C04724,Budget Shopper,2024,120,2,96.25,2,2,2,6,Inactive
C04740,Budget Shopper,2024,166,3,192.47,2,2,2,6,Inactive
C04774,Budget Shopper,2024,342,4,178.49,1,3,2,6,At Risk
C04786,Regular,2024,327,4,166.06,1,3,2,6,At Risk
C04795,Budget Shopper,2024,243,2,242.52,1,2,3,6,At Risk
C04826,Budget Shopper,2024,66,1,53.85,3,1,2,6,Promising
C04828,Premium,2024,272,5,166.98,1,3,2,6,At Risk
C04839,Budget Shopper,2024,673,2,469.35,1,2,3,6,At Risk
C04846,Budget Shopper,2024,284,4,144.78,1,3,2,6,At Risk
C04850,Budget Shopper,2024,87,1,66.48,3,1,2,6,Promising
C04875,Regular,2024,121,3,130.11,2,2,2,6,Inactive
C04925,Regular,2024,249,4,153.01,1,3,2,6,At Risk
C04967,Regular,2024,213,2,238.72,1,2,3,6,At Risk
C04971,Budget Shopper,2024,288,4,115.55,1,3,2,6,At Risk
C04995,Budget Shopper,2024,109,3,83.36,2,2,2,6,Inactive
C05025,Regular,2024,276,4,111.37,1,3,2,6,At Risk
C05030,Budget Shopper,2024,454,2,313.76,1,2,3,6,At Risk
C05045,Occasional Visitor,2024,292,2,302.37,1,2,3,6,At Risk
C05046,Budget Shopper,2024,211,3,440.33,1,2,3,6,At Risk
C05057,Regular,2024,153,2,87.21,2,2,2,6,Inactive
C05069,Regular,2024,163,3,84.33,2,2,2,6,Inactive
C05083,Budget Shopper,2024,116,3,123.25,2,2,2,6,Inactive
C05093,Regular,2024,223,5,145.26,1,3,2,6,At Risk
C05104,Premium,2024,264,4,62.55,1,3,2,6,At Risk
C05137,Budget Shopper,2024,221,2,244.85,1,2,3,6,At Risk
C05138,Budget Shopper,2024,271,2,358.31,1,2,3,6,At Risk
C05162,Budget Shopper,2024,135,2,116.91,2,2,2,6,Inactive
C05174,Budget Shopper,2024,378,2,249.42,1,2,3,6,At Risk
C05176,Budget Shopper,2024,218,3,216.29,1,2,3,6,At Risk
C05184,Budget Shopper,2024,237,2,322.24,1,2,3,6,At Risk
C05197,Regular,2024,306,5,162.08,1,3,2,6,At Risk
C05224,Regular,2024,145,3,154.44,2,2,2,6,Inactive
C05225,Regular,2024,195,4,133.08,1,3,2,6,At Risk
C05228,Budget Shopper,2024,179,2,149.57,2,2,2,6,Inactive
C05236,Budget Shopper,2024,371,3,325.55,1,2,3,6,At Risk
C05248,Budget Shopper,2024,180,3,140.59,2,2,2,6,Inactive
C05266,Regular,2024,174,3,64.43,2,2,2,6,Inactive
C05291,Regular,2024,294,3,340.66,1,2,3,6,At Risk
C05299,Budget Shopper,2024,128,2,76.3,2,2,2,6,Inactive
C05319,Regular,2024,405,3,400.69,1,2,3,6,At Risk
C05341,Budget Shopper,2024,96,3,109.46,2,2,2,6,Inactive
C05349,Budget Shopper,2024,164,3,58.06,2,2,2,6,Inactive
C05383,Budget Shopper,2024,406,3,232.25,1,2,3,6,At Risk
C05395,Regular,2024,202,3,228.37,1,2,3,6,At Risk
C05397,Regular,2024,228,4,198.28,1,3,2,6,At Risk
C05408,Budget Shopper,2024,93,3,156.24,2,2,2,6,Inactive
C05445,Budget Shopper,2024,130,1,213.61,2,1,3,6,At Risk
C05456,Budget Shopper,2024,265,2,230.5,1,2,3,6,At Risk
C05467,Budget Shopper,2024,148,3,133.02,2,2,2,6,Inactive
C05479,Occasional Visitor,2024,194,4,79.36,1,3,2,6,At Risk
C05495,Budget Shopper,2024,128,2,192.11,2,2,2,6,Inactive
C05496,Occasional Visitor,2024,141,2,103.6,2,2,2,6,Inactive
C05507,Regular,2024,249,6,130.1,1,3,2,6,At Risk
C05538,Regular,2024,304,6,151.41,1,3,2,6,At Risk
C05542,Regular,2024,339,5,139.98,1,3,2,6,At Risk
C05563,Budget Shopper,2024,231,5,166.28,1,3,2,6,At Risk
C05565,Budget Shopper,2024,129,3,195.67,2,2,2,6,Inactive
C05587,Budget Shopper,2024,291,3,317.71,1,2,3,6,At Risk
C05594,Regular,2024,154,3,109.23,2,2,2,6,Inactive
C05647,Budget Shopper,2024,165,2,95.21,2,2,2,6,Inactive
C05655,Budget Shopper,2024,357,3,266.88,1,2,3,6,At Risk
C05676,Budget Shopper,2024,256,3,201.07,1,2,3,6,At Risk
C05685,Budget Shopper,2024,129,3,128.98,2,2,2,6,Inactive
C05724,Premium,2024,257,4,175.4,1,3,2,6,At Risk
C05727,Regular,2024,368,5,185.13,1,3,2,6,At Risk
C05736,Regular,2024,246,4,190.91,1,3,2,6,At Risk
C05754,Budget Shopper,2024,201,2,272.32,1,2,3,6,At Risk
C05775,Budget Shopper,2024,223,4,148.42,1,3,2,6,At Risk
C05793,Budget Shopper,2024,302,5,172.55,1,3,2,6,At Risk
C05804,Regular,2024,146,2,179.94,2,2,2,6,Inactive
C05808,Budget Shopper,2024,119,2,98.4,2,2,2,6,Inactive
C05825,Budget Shopper,2024,525,3,401.22,1,2,3,6,At Risk
C05828,Regular,2024,195,5,166.32,1,3,2,6,At Risk
C05833,Premium,2024,280,4,112.95,1,3,2,6,At Risk
C05838,Regular,2024,112,2,51.31,2,2,2,6,Inactive
C05858,Regular,2024,367,2,204.4,1,2,3,6,At Risk
C05859,Budget Shopper,2024,172,2,152.03,2,2,2,6,Inactive
C05872,Budget Shopper,2024,119,3,81.01,2,2,2,6,Inactive
C05884,Regular,2024,230,4,146.55,1,3,2,6,At Risk
C05906,Regular,2024,153,2,69.34,2,2,2,6,Inactive
C05909,Budget Shopper,2024,337,3,409.31,1,2,3,6,At Risk
C05910,Occasional Visitor,2024,141,2,129.97,2,2,2,6,Inactive
C05914,Budget Shopper,2024,248,5,145.4,1,3,2,6,At Risk
C05919,Budget Shopper,2024,101,2,62.45,2,2,2,6,Inactive
C05925,Budget Shopper,2024,167,3,83.06,2,2,2,6,Inactive
C05931,Budget Shopper,2024,383,3,217.1,1,2,3,6,At Risk
C05933,Budget Shopper,2024,102,3,81.39,2,2,2,6,Inactive
C05944,Budget Shopper,2024,445,2,230.01,1,2,3,6,At Risk
C05952,Regular,2024,383,2,237.42,1,2,3,6,At Risk
C05955,Regular,2024,141,3,138.9,2,2,2,6,Inactive
C05957,Budget Shopper,2024,152,3,55.01,2,2,2,6,Inactive
C05978,Budget Shopper,2024,152,3,73.8,2,2,2,6,Inactive
C06016,Budget Shopper,2024,172,2,71.89,2,2,2,6,Inactive
C06029,Budget Shopper,2024,136,2,65.39,2,2,2,6,Inactive
C06032,Budget Shopper,2024,147,2,167.78,2,2,2,6,Inactive
C06038,Budget Shopper,2024,242,2,204.73,1,2,3,6,At Risk
C06039,Regular,2024,283,5,181.55,1,3,2,6,At Risk
C06041,Budget Shopper,2024,152,2,64.63,2,2,2,6,Inactive
C06053,Budget Shopper,2024,209,4,192.42,1,3,2,6,At Risk
C06055,Budget Shopper,2024,365,3,250.91,1,2,3,6,At Risk
C06069,Budget Shopper,2024,283,4,109.19,1,3,2,6,At Risk
C06077,Regular,2024,287,4,180.2,1,3,2,6,At Risk
C06081,Budget Shopper,2024,108,3,188.43,2,2,2,6,Inactive
C06110,Budget Shopper,2024,119,2,67.17,2,2,2,6,Inactive
C06117,Budget Shopper,2024,302,2,271.29,1,2,3,6,At Risk
C06124,Budget Shopper,2024,169,3,60.37,2,2,2,6,Inactive
C06133,Budget Shopper,2024,318,3,411.32,1,2,3,6,At Risk
C06152,Regular,2024,201,4,160.45,1,3,2,6,At Risk
C06166,Regular,2024,110,3,168.76,2,2,2,6,Inactive
C06187,Budget Shopper,2024,100,3,104.81,2,2,2,6,Inactive
C06199,Occasional Visitor,2024,38,1,31.53,4,1,1,6,Promising
C06200,Regular,2024,264,6,153.26,1,3,2,6,At Risk
C06209,Premium,2024,356,4,125.83,1,3,2,6,At Risk
C06217,Premium,2024,233,4,175.48,1,3,2,6,At Risk
C06225,Budget Shopper,2024,111,3,84.06,2,2,2,6,Inactive
C06241,Budget Shopper,2024,263,3,429.49,1,2,3,6,At Risk
C06245,Budget Shopper,2024,256,2,342.95,1,2,3,6,At Risk
C06257,Budget Shopper,2024,182,3,358.15,1,2,3,6,At Risk
C06259,Budget Shopper,2024,91,2,53.05,2,2,2,6,Inactive
C06261,Budget Shopper,2024,115,2,101.51,2,2,2,6,Inactive
C06271,Budget Shopper,2024,368,3,212.6,1,2,3,6,At Risk
C06297,Regular,2024,275,4,196.27,1,3,2,6,At Risk
C06300,Budget Shopper,2024,391,3,465.78,1,2,3,6,At Risk
C06305,Budget Shopper,2024,201,3,342.73,1,2,3,6,At Risk
C06323,Budget Shopper,2024,144,3,92.78,2,2,2,6,Inactive
C06367,Budget Shopper,2024,317,4,105.03,1,3,2,6,At Risk
C06402,Budget Shopper,2024,366,3,395.73,1,2,3,6,At Risk
C06408,Regular,2024,159,3,199.11,2,2,2,6,Inactive
C06412,Regular,2024,298,7,158.72,1,3,2,6,At Risk
C06426,Budget Shopper,2024,347,3,293.27,1,2,3,6,At Risk
C06478,Budget Shopper,2024,241,3,383.6,1,2,3,6,At Risk
C06484,Occasional Visitor,2024,47,1,13.15,4,1,1,6,Promising
C06502,Regular,2024,225,4,199.08,1,3,2,6,At Risk
C06515,Regular,2024,109,3,118.67,2,2,2,6,Inactive
C06529,Budget Shopper,2024,323,2,213.99,1,2,3,6,At Risk
C06549,Budget Shopper,2024,214,4,116.91,1,3,2,6,At Risk
C06553,Budget Shopper,2024,124,3,131.13,2,2,2,6,Inactive
C06555,Regular,2024,94,2,86.04,2,2,2,6,Inactive
C06557,Budget Shopper,2024,287,4,132.81,1,3,2,6,At Risk
C06574,Regular,2024,149,3,142.01,2,2,2,6,Inactive
C06594,Occasional Visitor,2024,116,2,73,2,2,2,6,Inactive
C06596,Budget Shopper,2024,490,3,302.93,1,2,3,6,At Risk
C06597,Budget Shopper,2024,132,2,148.72,2,2,2,6,Inactive
C06598,Budget Shopper,2024,307,3,237.26,1,2,3,6,At Risk
C06601,Budget Shopper,2024,121,2,75.43,2,2,2,6,Inactive
C06602,Budget Shopper,2024,291,2,214.37,1,2,3,6,At Risk
C06613,Budget Shopper,2024,182,3,347.92,1,2,3,6,At Risk
C06614,Occasional Visitor,2024,603,1,705.45,1,1,4,6,At Risk
C06664,Budget Shopper,2024,370,3,344.98,1,2,3,6,At Risk
C06678,Budget Shopper,2024,96,2,81.11,2,2,2,6,Inactive
C06684,Budget Shopper,2024,228,2,263.23,1,2,3,6,At Risk
C06702,Occasional Visitor,2024,136,3,104.69,2,2,2,6,Inactive
C06734,Budget Shopper,2024,440,3,357.8,1,2,3,6,At Risk
C06744,Budget Shopper,2024,103,2,131.24,2,2,2,6,Inactive
C06745,Budget Shopper,2024,102,2,69.79,2,2,2,6,Inactive
C06751,Budget Shopper,2024,296,3,219.81,1,2,3,6,At Risk
C06760,Budget Shopper,2024,143,3,52.89,2,2,2,6,Inactive
C06777,Regular,2024,92,3,143.19,2,2,2,6,Inactive
C06838,Occasional Visitor,2024,391,4,109.05,1,3,2,6,At Risk
C06880,Budget Shopper,2024,134,3,89.97,2,2,2,6,Inactive
C06889,Regular,2024,294,6,125.62,1,3,2,6,At Risk
C06893,Budget Shopper,2024,447,3,256.85,1,2,3,6,At Risk
C06894,Budget Shopper,2024,164,2,175.36,2,2,2,6,Inactive
C06897,Budget Shopper,2024,307,5,101.48,1,3,2,6,At Risk
C06929,Occasional Visitor,2024,163,2,67.13,2,2,2,6,Inactive
C06930,Budget Shopper,2024,193,4,150.07,1,3,2,6,At Risk
C06961,Budget Shopper,2024,362,2,424.39,1,2,3,6,At Risk
C06965,Regular,2024,227,4,166.67,1,3,2,6,At Risk
C06987,Budget Shopper,2024,125,2,51.45,2,2,2,6,Inactive
C06994,Premium,2024,199,6,131.78,1,3,2,6,At Risk
C07008,Budget Shopper,2024,316,4,185.42,1,3,2,6,At Risk
C07010,Budget Shopper,2024,144,2,107.62,2,2,2,6,Inactive
C07071,Budget Shopper,2024,516,4,161.69,1,3,2,6,At Risk
C07108,Regular,2024,186,3,249.3,1,2,3,6,At Risk
C07118,Budget Shopper,2024,105,2,115.24,2,2,2,6,Inactive
C07124,Budget Shopper,2024,198,2,371.64,1,2,3,6,At Risk
C07125,Occasional Visitor,2024,143,3,170.97,2,2,2,6,Inactive
C07137,Budget Shopper,2024,186,2,302.65,1,2,3,6,At Risk
C07169,Budget Shopper,2024,157,2,168.39,2,2,2,6,Inactive
C07175,Budget Shopper,2024,412,3,440.01,1,2,3,6,At Risk
C07220,Budget Shopper,2024,293,5,145.85,1,3,2,6,At Risk
C07237,Regular,2024,562,1,640.83,1,1,4,6,At Risk
C07241,Budget Shopper,2024,59,1,4.03,4,1,1,6,Promising
C07245,Occasional Visitor,2024,98,2,67.47,2,2,2,6,Inactive
C07253,Regular,2024,190,7,182.83,1,3,2,6,At Risk
C07259,Budget Shopper,2024,194,4,118.77,1,3,2,6,At Risk
C07264,Regular,2024,258,3,216.8,1,2,3,6,At Risk
C07326,Occasional Visitor,2024,93,3,179.35,2,2,2,6,Inactive
C07337,Regular,2024,277,5,140.21,1,3,2,6,At Risk
C07341,Budget Shopper,2024,106,3,57.23,2,2,2,6,Inactive
C07343,Budget Shopper,2024,282,4,157.86,1,3,2,6,At Risk
C07357,Budget Shopper,2024,201,3,357.48,1,2,3,6,At Risk
C07391,Budget Shopper,2024,143,2,100.75,2,2,2,6,Inactive
C07405,Budget Shopper,2024,268,4,82,1,3,2,6,At Risk
C07412,Budget Shopper,2024,123,3,150.43,2,2,2,6,Inactive
C07438,Budget Shopper,2024,145,2,57.74,2,2,2,6,Inactive
C07443,Budget Shopper,2024,109,2,160.7,2,2,2,6,Inactive
C07462,Budget Shopper,2024,321,3,348.61,1,2,3,6,At Risk
C07464,Occasional Visitor,2024,43,1,24.46,4,1,1,6,Promising
C07482,Regular,2024,253,5,169.27,1,3,2,6,At Risk
C07493,Budget Shopper,2024,240,4,115.3,1,3,2,6,At Risk
C07500,Regular,2024,284,3,410.45,1,2,3,6,At Risk
C07539,Budget Shopper,2024,446,3,303.37,1,2,3,6,At Risk
C07543,Occasional Visitor,2024,249,5,191.68,1,3,2,6,At Risk
C07548,Budget Shopper,2024,139,3,188.11,2,2,2,6,Inactive
C07549,Budget Shopper,2024,281,3,422.21,1,2,3,6,At Risk
C07552,Budget Shopper,2024,91,2,119.7,2,2,2,6,Inactive
C07553,Budget Shopper,2024,327,2,214.54,1,2,3,6,At Risk
C07582,Budget Shopper,2024,524,3,405.9,1,2,3,6,At Risk
C07583,Premium,2024,282,4,173.61,1,3,2,6,At Risk
C07587,Occasional Visitor,2024,123,3,57.82,2,2,2,6,Inactive
